ORF_ID_transcript,ORF_ID_gene
ENST00000225969.8_45_488,ENSG00000108826.15_45_488
ENST00000225972.7_237_1157,ENSG00000108829.9_237_1157
ENST00000285243.6_271_1374,ENSG00000154945.6_271_1374
ENST00000499247.2_435_1469,ENSG00000141232.4_435_1469
ENST00000262013.11_267_4172,ENSG00000008294.20_267_4172
ENST00000510283.5_234_3749,ENSG00000008294.20_234_3749
ENST00000357122.8_267_4130,ENSG00000008294.20_267_4130
ENST00000586178.5_345_2228,ENSG00000011258.15_345_2228
ENST00000576370.5_8_835,ENSG00000166260.10_8_835
ENST00000262065.7_328_1011,ENSG00000108960.7_328_1011
ENST00000316881.8_51_1940,ENSG00000121060.16_51_1940
ENST00000240316.4_36_1763,ENSG00000121058.4_36_1763
ENST00000313608.12_47_616,ENSG00000181610.12_47_616
ENST00000577830.5_595_1572,ENSG00000180891.12_595_1572
ENST00000584396.5_90_1625,ENSG00000136451.8_90_1625
ENST00000581208.1_42_1604,ENSG00000136451.8_42_1604
ENST00000258962.4_210_953,ENSG00000136450.12_210_953
ENST00000393119.6_76_1752,ENSG00000011143.16_76_1752
ENST00000537529.6_95_1741,ENSG00000011143.16_95_1741
ENST00000577396.5_414_641,ENSG00000213246.6_414_641
ENST00000584437.5_319_408,ENSG00000108375.12_319_408
ENST00000584437.5_2008_4305,ENSG00000108375.12_2008_4305
ENST00000323456.9_126_3710,ENSG00000108389.9_126_3710
ENST00000426861.5_966_1580,ENSG00000108387.14_966_1580
ENST00000579371.5_631_1101,ENSG00000108387.14_631_1101
ENST00000262294.11_315_3152,ENSG00000108395.13_315_3152
ENST00000578105.1_22_297,ENSG00000182628.12_22_297
ENST00000409433.2_1597_2112,ENSG00000141378.14_1597_2112
ENST00000325752.7_289_1647,ENSG00000108423.14_289_1647
ENST00000305783.12_168_1361,ENSG00000189050.15_168_1361
ENST00000184956.10_18_3560,ENSG00000068097.14_18_3560
ENST00000300896.8_196_5007,ENSG00000170832.12_196_5007
ENST00000083182.7_289_2043,ENSG00000062725.9_289_2043
ENST00000259008.6_278_4015,ENSG00000136492.8_278_4015
ENST00000251334.6_357_3944,ENSG00000108506.11_357_3944
ENST00000397786.6_78_6599,ENSG00000108510.9_78_6599
ENST00000392975.6_154_906,ENSG00000008283.15_154_906
ENST00000259006.7_160_540,ENSG00000136490.8_160_540
ENST00000638888.1_93_1121,ENSG00000266173.6_93_1121
ENST00000225726.9_384_1832,ENSG00000108588.13_384_1832
ENST00000427159.6_647_3187,ENSG00000108592.16_647_3187
ENST00000448276.6_267_1859,ENSG00000108604.15_267_1859
ENST00000578892.5_148_900,ENSG00000108622.10_148_900
ENST00000433197.3_97_3027,ENSG00000178607.15_97_3027
ENST00000584379.5_160_3540,ENSG00000136478.7_160_3540
ENST00000539111.6_69_1523,ENSG00000256525.6_69_1523
ENST00000581230.5_171_1388,ENSG00000108654.13_171_1388
ENST00000225792.9_403_2244,ENSG00000108654.13_403_2244
ENST00000262435.13_189_2432,ENSG00000108854.15_189_2432
ENST00000439174.6_247_1377,ENSG00000120063.9_247_1377
ENST00000307078.9_459_2843,ENSG00000168646.12_459_2843
ENST00000535342.6_92_2956,ENSG00000154240.16_92_2956
ENST00000537949.5_48_2786,ENSG00000154240.16_48_2786
ENST00000205948.10_39_1073,ENSG00000091583.10_39_1073
ENST00000358691.9_237_5993,ENSG00000198265.11_237_5993
ENST00000579953.5_124_3543,ENSG00000198265.11_124_3543
ENST00000356126.7_109_1476,ENSG00000197170.9_109_1476
ENST00000620436.4_13_1578,ENSG00000108932.11_13_1578
ENST00000262139.9_1_1338,ENSG00000070540.12_1_1338
ENST00000592554.1_724_2346,ENSG00000108950.11_724_2346
ENST00000284425.6_3137_5026,ENSG00000154262.12_3137_5026
ENST00000392676.7_66_4991,ENSG00000154265.15_66_4991
ENST00000255559.7_245_1099,ENSG00000133195.11_245_1099
ENST00000542342.6_240_1115,ENSG00000133195.11_240_1115
ENST00000403627.7_260_619,ENSG00000133193.12_260_619
ENST00000405159.7_264_686,ENSG00000133193.12_264_686
ENST00000335793.3_396_1463,ENSG00000179604.9_396_1463
ENST00000392650.7_2_6517,ENSG00000069188.16_2_6517
ENST00000375366.3_128_1561,ENSG00000204347.3_128_1561
ENST00000580301.5_83_700,ENSG00000109065.11_83_700
ENST00000584022.5_75_542,ENSG00000109065.11_75_542
ENST00000577509.5_131_1597,ENSG00000161513.11_131_1597
ENST00000425042.6_79_2442,ENSG00000167861.15_79_2442
ENST00000301587.8_49_531,ENSG00000167863.11_49_531
ENST00000245552.6_89_691,ENSG00000125458.6_89_691
ENST00000409753.7_287_748,ENSG00000189159.15_287_748
ENST00000420826.6_312_434,ENSG00000188612.11_312_434
ENST00000621870.4_399_2351,ENSG00000125447.16_399_2351
ENST00000578208.1_13_321,ENSG00000125447.16_13_321
ENST00000325102.12_126_791,ENSG00000125457.13_126_791
ENST00000579297.5_135_923,ENSG00000125457.13_135_923
ENST00000320362.7_231_1190,ENSG00000125454.11_231_1190
ENST00000316804.9_303_953,ENSG00000177885.13_303_953
ENST00000321617.7_588_4193,ENSG00000177303.9_588_4193
ENST00000317905.9_161_3133,ENSG00000108469.14_161_3133
ENST00000340830.9_161_1465,ENSG00000108469.14_161_1465
ENST00000225614.6_101_1276,ENSG00000108479.11_101_1276
ENST00000254810.8_134_541,ENSG00000132475.10_134_541
ENST00000207549.8_990_3650,ENSG00000092929.11_990_3650
ENST00000412096.6_623_3439,ENSG00000092929.11_623_3439
ENST00000254806.7_124_906,ENSG00000132471.11_124_906
ENST00000269383.7_67_1617,ENSG00000141569.10_67_1617
ENST00000309352.3_539_1678,ENSG00000204316.12_539_1678
ENST00000293217.9_291_2270,ENSG00000161533.11_291_2270
ENST00000301608.8_62_2041,ENSG00000161533.11_62_2041
ENST00000301607.7_390_6353,ENSG00000167880.7_390_6353
ENST00000307877.6_163_2043,ENSG00000167881.14_163_2043
ENST00000335146.11_55_2259,ENSG00000182473.21_55_2259
ENST00000322957.6_356_1618,ENSG00000129654.7_356_1618
ENST00000269391.10_248_2170,ENSG00000141576.14_248_2170
ENST00000446526.7_534_1601,ENSG00000161542.16_534_1601
ENST00000319380.11_66_3941,ENSG00000175931.12_66_3941
ENST00000587127.1_213_2420,ENSG00000175931.12_213_2420
ENST00000591885.5_690_3032,ENSG00000129667.12_690_3032
ENST00000293230.9_364_933,ENSG00000161544.9_364_933
ENST00000592042.5_682_2085,ENSG00000070526.14_682_2085
ENST00000445478.6_205_1446,ENSG00000070495.14_205_1446
ENST00000617192.4_325_1407,ENSG00000070495.14_325_1407
ENST00000508921.7_208_798,ENSG00000161547.16_208_798
ENST00000590602.5_161_2575,ENSG00000141524.15_161_2575
ENST00000301634.11_456_941,ENSG00000167900.11_456_941
ENST00000591455.5_50_1240,ENSG00000108669.16_50_1240
ENST00000361101.8_72_1265,ENSG00000108669.16_72_1265
ENST00000589225.5_219_3587,ENSG00000055483.19_219_3587
ENST00000262768.11_300_959,ENSG00000035862.12_300_959
ENST00000262776.7_310_2064,ENSG00000108679.12_310_2064
ENST00000392446.9_256_1416,ENSG00000171302.16_256_1416
ENST00000269385.8_119_1285,ENSG00000141570.10_119_1285
ENST00000269397.8_179_1858,ENSG00000141582.14_179_1858
ENST00000310924.6_570_2417,ENSG00000167291.15_570_2417
ENST00000269349.7_223_1455,ENSG00000141543.9_223_1455
ENST00000326317.10_88_1593,ENSG00000181523.12_88_1593
ENST00000570923.1_322_1125,ENSG00000181523.12_322_1125
ENST00000374792.6_777_2717,ENSG00000181409.11_777_2717
ENST00000374782.7_195_3326,ENSG00000141577.13_195_3326
ENST00000300714.7_59_1633,ENSG00000167302.10_59_1633
ENST00000374759.7_385_3741,ENSG00000157637.12_385_3741
ENST00000288439.9_347_2686,ENSG00000157637.12_347_2686
ENST00000331925.6_148_1272,ENSG00000184009.9_148_1272
ENST00000327787.12_48_2690,ENSG00000185504.16_48_2690
ENST00000331134.10_217_2040,ENSG00000182446.13_217_2040
ENST00000455127.6_80_370,ENSG00000225663.7_80_370
ENST00000331483.8_224_1747,ENSG00000185624.14_224_1747
ENST00000269321.11_137_748,ENSG00000141522.11_137_748
ENST00000505490.2_40_798,ENSG00000183684.7_40_798
ENST00000538936.6_110_1276,ENSG00000185813.10_110_1276
ENST00000328666.10_64_1263,ENSG00000187531.13_64_1263
ENST00000357736.8_217_702,ENSG00000197063.10_217_702
ENST00000329875.12_207_1022,ENSG00000183010.16_207_1022
ENST00000306704.10_58_246,ENSG00000169689.14_58_246
ENST00000392359.7_58_300,ENSG00000169689.14_58_300
ENST00000579334.5_907_1167,ENSG00000169738.7_907_1167
ENST00000582478.5_1740_1979,ENSG00000169733.11_1740_1979
ENST00000306796.9_179_1456,ENSG00000169718.17_179_1456
ENST00000306749.3_244_7752,ENSG00000169710.8_244_7752
ENST00000392347.5_38_2785,ENSG00000176155.18_38_2785
ENST00000314028.10_351_1595,ENSG00000141551.14_351_1595
ENST00000392334.6_317_1543,ENSG00000141551.14_317_1543
ENST00000584472.5_86_451,ENSG00000141551.14_86_451
ENST00000581864.5_340_738,ENSG00000141574.7_340_738
ENST00000313056.9_153_1109,ENSG00000181396.12_153_1109
ENST00000580445.5_928_1137,ENSG00000181396.12_928_1137
ENST00000306645.9_169_729,ENSG00000178927.17_169_729
ENST00000392325.8_196_1227,ENSG00000141580.15_196_1227
ENST00000582707.5_317_1693,ENSG00000101557.14_317_1693
ENST00000261601.7_92_1573,ENSG00000101557.14_92_1573
ENST00000400606.6_146_1543,ENSG00000079101.16_146_1543
ENST00000581619.5_923_2320,ENSG00000079101.16_923_2320
ENST00000323274.14_140_1078,ENSG00000176890.15_140_1078
ENST00000261597.8_228_2108,ENSG00000080986.12_228_2108
ENST00000320876.10_339_6353,ENSG00000101596.14_339_6353
ENST00000254528.3_394_3318,ENSG00000132205.10_394_3318
ENST00000217652.7_396_908,ENSG00000101608.12_396_908
ENST00000343820.9_787_1602,ENSG00000177426.20_787_1602
ENST00000581471.2_308_331,ENSG00000263753.6_308_331
ENST00000383472.8_336_2291,ENSG00000088756.12_336_2291
ENST00000332175.12_1038_5393,ENSG00000173482.16_1038_5393
ENST00000329286.6_458_1015,ENSG00000206418.3_458_1015
ENST00000306329.15_1_5715,ENSG00000168502.17_1_5715
ENST00000579126.5_9_755,ENSG00000265257.5_9_755
ENST00000465096.5_110_424,ENSG00000178127.12_110_424
ENST00000400020.7_363_6479,ENSG00000101745.16_363_6479
ENST00000262120.9_192_860,ENSG00000128791.11_192_860
ENST00000019317.8_224_2188,ENSG00000017797.12_224_2188
ENST00000578921.5_371_826,ENSG00000168461.12_371_826
ENST00000400000.6_277_1002,ENSG00000101558.13_277_1002
ENST00000340541.4_217_1077,ENSG00000101558.13_217_1077
ENST00000355285.9_355_1896,ENSG00000154856.12_355_1896
ENST00000322897.10_70_1005,ENSG00000134265.12_70_1005
ENST00000526991.2_126_713,ENSG00000255112.2_126_713
ENST00000269159.7_243_1106,ENSG00000141401.11_243_1106
ENST00000317702.9_235_1572,ENSG00000176014.12_235_1572
ENST00000591909.5_60_371,ENSG00000176014.12_60_371
ENST00000586653.5_53_340,ENSG00000176014.12_53_340
ENST00000317615.10_737_1474,ENSG00000128789.20_737_1474
ENST00000262124.15_206_1207,ENSG00000085415.15_206_1207
ENST00000506447.5_81_7691,ENSG00000101639.18_81_7691
ENST00000592764.5_234_1709,ENSG00000101654.17_234_1709
ENST00000424526.5_527_6040,ENSG00000141449.14_527_6040
ENST00000261537.6_292_3282,ENSG00000101752.11_292_3282
ENST00000269216.7_278_2062,ENSG00000141448.8_278_2062
ENST00000327155.9_349_3039,ENSG00000101773.18_349_3039
ENST00000339486.7_618_2174,ENSG00000101782.14_618_2174
ENST00000269221.7_111_2081,ENSG00000141452.9_111_2081
ENST00000399516.7_610_9831,ENSG00000053747.15_610_9831
ENST00000587184.5_34_5004,ENSG00000053747.15_34_5004
ENST00000317571.7_351_1985,ENSG00000168234.12_351_1985
ENST00000540918.2_251_1078,ENSG00000168234.12_251_1078
ENST00000621648.4_184_1527,ENSG00000154040.20_184_1527
ENST00000284202.8_142_1101,ENSG00000154059.9_142_1101
ENST00000257189.4_87_3080,ENSG00000134757.4_87_3080
ENST00000261590.12_210_3563,ENSG00000046604.12_210_3563
ENST00000237014.7_178_618,ENSG00000118271.9_178_618
ENST00000217740.3_493_1188,ENSG00000101695.8_493_1188
ENST00000261593.7_459_1193,ENSG00000134758.13_459_1193
ENST00000581447.1_47_2146,ENSG00000141434.11_47_2146
ENST00000269197.10_56_6799,ENSG00000141431.10_56_6799
ENST00000283365.13_352_2409,ENSG00000134769.21_352_2409
ENST00000399121.9_308_2377,ENSG00000134769.21_308_2377
ENST00000598774.5_58_1596,ENSG00000134769.21_58_1596
ENST00000436190.6_275_1219,ENSG00000166974.12_275_1219
ENST00000300249.9_181_1161,ENSG00000166974.12_181_1161
ENST00000591206.5_154_774,ENSG00000186812.12_154_774
ENST00000330501.11_154_1755,ENSG00000186812.12_154_1755
ENST00000261333.10_136_960,ENSG00000186812.12_136_960
ENST00000399070.3_58_126,ENSG00000257267.3_58_126
ENST00000269195.5_167_1780,ENSG00000141429.13_167_1780
ENST00000592875.5_647_1306,ENSG00000141428.16_647_1306
ENST00000442325.6_37_2709,ENSG00000134759.13_37_2709
ENST00000350494.10_15_2477,ENSG00000134759.13_15_2477
ENST00000261326.5_508_2685,ENSG00000075643.5_508_2685
ENST00000257209.8_123_4439,ENSG00000134775.15_123_4439
ENST00000590617.5_238_1752,ENSG00000150477.14_238_1752
ENST00000591619.5_817_2505,ENSG00000150477.14_817_2505
ENST00000262039.8_87_2747,ENSG00000078142.12_87_2747
ENST00000593234.5_789_971,ENSG00000267586.6_789_971
ENST00000282030.5_459_5084,ENSG00000152217.16_459_5084
ENST00000586448.5_322_3081,ENSG00000132874.14_322_3081
ENST00000415427.7_166_1500,ENSG00000141469.16_166_1500
ENST00000282058.10_81_914,ENSG00000152240.12_81_914
ENST00000615052.4_375_1586,ENSG00000152242.10_375_1586
ENST00000256413.7_296_2089,ENSG00000134030.13_296_2089
ENST00000382998.8_258_2057,ENSG00000134030.13_258_2057
ENST00000261292.8_279_1778,ENSG00000101670.11_279_1778
ENST00000400384.6_1037_2797,ENSG00000141639.11_1037_2797
ENST00000321341.10_588_2339,ENSG00000082212.12_588_2339
ENST00000269466.7_108_1196,ENSG00000141642.8_108_1196
ENST00000398417.6_268_1914,ENSG00000141646.13_268_1914
ENST00000588745.5_10_1368,ENSG00000141646.13_10_1368
ENST00000442544.6_617_4957,ENSG00000187323.11_617_4957
ENST00000581580.5_266_3493,ENSG00000187323.11_266_3493
ENST00000579941.1_159_623,ENSG00000187323.11_159_623
ENST00000579534.5_219_2363,ENSG00000101751.10_219_2363
ENST00000357574.7_236_4606,ENSG00000091157.13_236_4606
ENST00000324000.3_2035_3174,ENSG00000177511.5_2035_3174
ENST00000435432.6_631_3132,ENSG00000049759.17_631_3132
ENST00000431212.6_465_3026,ENSG00000049759.17_465_3026
ENST00000345724.7_113_2551,ENSG00000172175.12_113_2551
ENST00000591808.5_1010_4792,ENSG00000074657.13_1010_4792
ENST00000587834.5_473_1048,ENSG00000166562.8_473_1048
ENST00000256858.10_249_3998,ENSG00000134444.13_249_3998
ENST00000398130.6_233_3880,ENSG00000134444.13_233_3880
ENST00000586569.2_39_1886,ENSG00000141655.16_39_1886
ENST00000269499.9_428_3952,ENSG00000141664.9_428_3952
ENST00000262719.9_235_5385,ENSG00000081913.13_235_5385
ENST00000299502.8_81_1325,ENSG00000197632.8_81_1325
ENST00000397985.6_416_1378,ENSG00000166401.14_416_1378
ENST00000323011.7_395_2680,ENSG00000081138.13_395_2680
ENST00000382713.9_515_1183,ENSG00000206052.10_515_1183
ENST00000397942.3_467_1921,ENSG00000170677.5_467_1921
ENST00000169551.10_299_1042,ENSG00000075336.11_299_1042
ENST00000584581.5_121_828,ENSG00000133313.14_121_828
ENST00000584581.5_2866_3024,ENSG00000133313.14_2866_3024
ENST00000584581.5_3339_3467,ENSG00000133313.14_3339_3467
ENST00000299687.9_4_6744,ENSG00000215421.9_4_6744
ENST00000580243.1_349_3579,ENSG00000179981.9_349_3579
ENST00000253159.12_199_5733,ENSG00000130856.15_199_5733
ENST00000426216.6_18_3458,ENSG00000166377.19_18_3458
ENST00000427363.6_1222_2829,ENSG00000131196.17_1222_2829
ENST00000613122.4_505_3030,ENSG00000060069.16_505_3030
ENST00000262197.7_690_974,ENSG00000101546.12_690_974
ENST00000262198.8_456_3848,ENSG00000101544.8_456_3848
ENST00000261600.10_9_1979,ENSG00000079134.11_9_1979
ENST00000400256.4_209_2434,ENSG00000158270.11_209_2434
ENST00000323813.3_221_553,ENSG00000176912.3_221_553
ENST00000383578.7_215_1288,ENSG00000132199.18_215_1288
ENST00000251101.11_171_1418,ENSG00000132199.18_171_1418
ENST00000585004.5_203_601,ENSG00000132199.18_203_601
ENST00000577961.5_87_1715,ENSG00000176105.13_87_1715
ENST00000319888.10_800_2056,ENSG00000101574.14_800_2056
ENST00000261596.8_240_2927,ENSG00000101577.9_240_2927
ENST00000356443.8_743_5389,ENSG00000101605.12_743_5389
ENST00000534970.5_248_2044,ENSG00000170579.16_248_2044
ENST00000580650.1_16_243,ENSG00000231824.3_16_243
ENST00000434239.3_173_379,ENSG00000231824.3_173_379
ENST00000357006.8_358_1686,ENSG00000198081.10_358_1686
ENST00000544123.5_229_2877,ENSG00000082397.17_229_2877
ENST00000342933.7_410_3163,ENSG00000082397.17_410_3163
ENST00000341928.6_342_3602,ENSG00000082397.17_342_3602
ENST00000540638.6_381_2975,ENSG00000082397.17_381_2975
ENST00000581347.2_1163_2509,ENSG00000206432.4_1163_2509
ENST00000317931.11_235_2043,ENSG00000154655.15_235_2043
ENST00000389658.3_95_9319,ENSG00000101680.14_95_9319
ENST00000400556.7_75_2924,ENSG00000154845.15_75_2924
ENST00000503781.7_154_8256,ENSG00000154864.11_154_8256
ENST00000317251.8_454_1182,ENSG00000154889.16_454_1182
ENST00000269143.7_233_2623,ENSG00000141385.9_233_2623
ENST00000410092.7_180_2405,ENSG00000134278.15_180_2405
ENST00000590143.5_92_313,ENSG00000101624.10_92_313
ENST00000590143.5_621_2057,ENSG00000101624.10_621_2057
ENST00000309660.9_95_1339,ENSG00000175354.18_95_1339
ENST00000322247.7_389_1204,ENSG00000177150.12_389_1204
ENST00000399799.2_981_5003,ENSG00000067900.7_981_5003
ENST00000269214.9_1134_3458,ENSG00000141446.10_1134_3458
ENST00000289119.6_156_1367,ENSG00000158201.9_156_1367
ENST00000580981.5_118_1170,ENSG00000158201.9_118_1170
ENST00000269228.9_556_4389,ENSG00000141458.12_556_4389
ENST00000319481.7_208_3057,ENSG00000141447.17_208_3057
ENST00000415083.6_57_1310,ENSG00000141380.13_57_1310
ENST00000269137.11_333_1493,ENSG00000141380.13_333_1493
ENST00000383168.8_337_1098,ENSG00000171885.13_337_1098
ENST00000618847.4_279_1607,ENSG00000154080.13_279_1607
ENST00000581714.5_70_156,ENSG00000154080.13_70_156
ENST00000269141.7_425_3142,ENSG00000170558.8_425_3142
ENST00000360428.8_82_2769,ENSG00000134762.16_82_2769
ENST00000280904.10_445_3147,ENSG00000134755.14_445_3147
ENST00000251081.6_34_2574,ENSG00000134755.14_34_2574
ENST00000306851.9_319_1443,ENSG00000118276.11_319_1443
ENST00000283351.8_337_4641,ENSG00000153339.13_337_4641
ENST00000399218.8_57_2681,ENSG00000141441.15_57_2681
ENST00000300227.12_338_2698,ENSG00000166960.16_338_2698
ENST00000261592.9_317_2212,ENSG00000101746.15_317_2212
ENST00000590712.5_295_1674,ENSG00000101746.15_295_1674
ENST00000420878.7_457_1938,ENSG00000186814.13_457_1938
ENST00000261332.10_181_1284,ENSG00000172466.15_181_1284
ENST00000589332.5_133_1137,ENSG00000186496.10_133_1137
ENST00000592173.5_60_650,ENSG00000153391.15_60_650
ENST00000334598.11_118_693,ENSG00000153391.15_118_693
ENST00000399022.8_173_1108,ENSG00000141425.17_173_1108
ENST00000269187.9_215_2479,ENSG00000141424.12_215_2479
ENST00000614939.4_450_1145,ENSG00000134779.14_450_1145
ENST00000590842.5_76_987,ENSG00000134779.14_76_987
ENST00000334295.8_429_1328,ENSG00000134779.14_429_1328
ENST00000591287.5_120_1559,ENSG00000101489.19_120_1559
ENST00000255224.7_370_1644,ENSG00000132872.11_370_1644
ENST00000282041.9_36_7772,ENSG00000152223.12_36_7772
ENST00000409746.5_73_1074,ENSG00000152229.18_73_1074
ENST00000398752.10_123_1781,ENSG00000152234.15_123_1781
ENST00000585916.5_28_1863,ENSG00000078043.15_28_1863
ENST00000324794.11_58_177,ENSG00000078043.15_58_177
ENST00000324794.11_186_1874,ENSG00000078043.15_186_1874
ENST00000300605.10_154_930,ENSG00000167220.11_154_930
ENST00000425639.2_1682_3322,ENSG00000215474.7_1682_3322
ENST00000262160.10_253_1653,ENSG00000175387.15_253_1653
ENST00000269445.10_459_2465,ENSG00000141627.13_459_2465
ENST00000613385.4_70_297,ENSG00000177576.11_70_297
ENST00000285093.14_477_1667,ENSG00000167315.17_477_1667
ENST00000587994.5_134_1312,ENSG00000167315.17_134_1312
ENST00000285039.11_301_5844,ENSG00000167306.19_301_5844
ENST00000324581.10_52_2895,ENSG00000167306.19_52_2895
ENST00000398545.4_119_1660,ENSG00000172361.5_119_1660
ENST00000585672.5_123_1823,ENSG00000141644.17_123_1823
ENST00000269468.9_438_2252,ENSG00000141644.17_438_2252
ENST00000285106.10_833_2683,ENSG00000154832.14_833_2683
ENST00000589940.5_180_1901,ENSG00000154832.14_180_1901
ENST00000406189.3_1_1977,ENSG00000176624.10_1_1977
ENST00000256429.7_677_1462,ENSG00000134046.11_677_1462
ENST00000591504.5_321_1280,ENSG00000166510.13_321_1280
ENST00000565018.6_1067_2230,ENSG00000196628.15_1067_2230
ENST00000590954.5_265_1131,ENSG00000091164.12_265_1131
ENST00000262093.9_153_1421,ENSG00000066926.10_153_1421
ENST00000256854.9_457_2100,ENSG00000134440.11_457_2100
ENST00000283684.8_1_3753,ENSG00000081923.11_1_3753
ENST00000251047.5_719_2248,ENSG00000074695.5_719_2248
ENST00000439986.8_39_1256,ENSG00000183287.13_39_1256
ENST00000640540.1_209_3118,ENSG00000197563.10_209_3118
ENST00000638183.1_205_2895,ENSG00000197563.10_205_2895
ENST00000406396.7_393_1388,ENSG00000119537.15_393_1388
ENST00000238497.9_205_1536,ENSG00000119541.9_205_1536
ENST00000310045.7_1550_5140,ENSG00000171451.13_1550_5140
ENST00000299608.6_318_1679,ENSG00000166479.9_318_1679
ENST00000562706.5_78_662,ENSG00000166479.9_78_662
ENST00000640769.1_465_6965,ENSG00000176225.13_465_6965
ENST00000269503.8_415_516,ENSG00000141668.9_415_516
ENST00000269503.8_1111_1446,ENSG00000141668.9_1111_1446
ENST00000327305.10_659_2257,ENSG00000166342.18_659_2257
ENST00000583443.5_404_1705,ENSG00000141665.11_404_1705
ENST00000322342.3_387_1421,ENSG00000180011.6_387_1421
ENST00000443185.6_319_3807,ENSG00000101493.10_319_3807
ENST00000355994.6_265_1176,ENSG00000197971.14_265_1176
ENST00000397863.5_172_762,ENSG00000197971.14_172_762
ENST00000357575.8_158_916,ENSG00000122490.18_158_916
ENST00000397778.6_184_996,ENSG00000122490.18_184_996
ENST00000269601.9_211_627,ENSG00000141759.14_211_627
ENST00000353265.7_199_1326,ENSG00000178184.15_199_1326
ENST00000359315.6_11_880,ENSG00000141933.9_11_880
ENST00000215574.8_221_928,ENSG00000099804.8_221_928
ENST00000333511.7_71_1225,ENSG00000172270.18_71_1225
ENST00000353555.8_58_864,ENSG00000172270.18_58_864
ENST00000166139.8_138_848,ENSG00000070404.9_138_848
ENST00000356948.10_424_2094,ENSG00000011304.19_424_2094
ENST00000263620.7_309_2069,ENSG00000116017.10_309_2069
ENST00000585809.5_132_1379,ENSG00000065268.10_132_1379
ENST00000565096.6_45_938,ENSG00000064666.14_45_938
ENST00000263094.10_129_386,ENSG00000064687.12_129_386
ENST00000263094.10_277_6669,ENSG00000064687.12_277_6669
ENST00000622390.4_86_784,ENSG00000167468.16_86_784
ENST00000586243.5_1024_2256,ENSG00000118046.14_1024_2256
ENST00000395633.5_106_609,ENSG00000099624.7_106_609
ENST00000300952.6_606_1919,ENSG00000167470.12_606_1919
ENST00000320936.9_81_596,ENSG00000099622.13_81_596
ENST00000586636.5_71_574,ENSG00000099622.13_71_574
ENST00000591433.5_421_2568,ENSG00000160953.15_421_2568
ENST00000591806.5_80_2209,ENSG00000160953.15_80_2209
ENST00000233627.13_297_935,ENSG00000115286.19_297_935
ENST00000233078.8_162_1382,ENSG00000071626.16_162_1382
ENST00000587079.5_95_1312,ENSG00000071626.16_95_1312
ENST00000593052.5_139_594,ENSG00000115268.9_139_594
ENST00000233607.6_344_7117,ENSG00000115266.11_344_7117
ENST00000316097.12_268_954,ENSG00000227500.9_268_954
ENST00000329478.3_269_1321,ENSG00000213638.5_269_1321
ENST00000255641.12_536_1780,ENSG00000133275.15_536_1780
ENST00000398665.7_37_4647,ENSG00000104885.17_37_4647
ENST00000221494.9_436_1827,ENSG00000104897.9_436_1827
ENST00000602676.6_80_763,ENSG00000104904.12_80_763
ENST00000613503.4_165_1856,ENSG00000005206.16_165_1856
ENST00000610743.4_102_1550,ENSG00000005206.16_102_1550
ENST00000215631.8_278_712,ENSG00000099860.8_278_712
ENST00000307741.10_234_2270,ENSG00000172009.14_234_2270
ENST00000317243.9_199_1812,ENSG00000172006.11_199_1812
ENST00000591539.1_130_2010,ENSG00000186300.11_130_2010
ENST00000306908.9_326_1813,ENSG00000171970.12_326_1813
ENST00000246112.8_202_1917,ENSG00000104953.19_202_1917
ENST00000078429.8_261_1319,ENSG00000088256.8_261_1319
ENST00000246117.8_432_2120,ENSG00000125912.10_432_2120
ENST00000592737.5_225_845,ENSG00000125912.10_225_845
ENST00000395111.7_37_1326,ENSG00000141905.17_37_1326
ENST00000590282.5_55_1371,ENSG00000141905.17_55_1371
ENST00000441788.6_237_1715,ENSG00000105325.13_237_1715
ENST00000395095.7_1_1488,ENSG00000105325.13_1_1488
ENST00000333651.10_76_1026,ENSG00000064961.18_76_1026
ENST00000541714.6_463_3219,ENSG00000105289.14_463_3219
ENST00000330133.4_38_451,ENSG00000183617.4_38_451
ENST00000450849.6_495_1580,ENSG00000167654.17_495_1580
ENST00000600960.1_28_1131,ENSG00000167654.17_28_1131
ENST00000262971.2_116_1645,ENSG00000105229.6_116_1645
ENST00000602257.5_81_1457,ENSG00000060566.13_81_1457
ENST00000262962.11_69_1037,ENSG00000105248.15_69_1037
ENST00000221856.10_241_1635,ENSG00000105255.10_241_1635
ENST00000597036.5_327_1406,ENSG00000008382.15_327_1406
ENST00000301280.9_258_2969,ENSG00000167670.15_258_2969
ENST00000616600.4_65_2077,ENSG00000167674.14_65_2077
ENST00000621835.4_46_2055,ENSG00000167674.14_46_2055
ENST00000317292.7_95_478,ENSG00000176840.11_95_478
ENST00000612630.4_598_2955,ENSG00000276043.4_598_2955
ENST00000611640.4_290_3616,ENSG00000127663.14_290_3616
ENST00000159111.8_282_3506,ENSG00000127663.14_282_3506
ENST00000292123.9_108_2852,ENSG00000160633.12_108_2852
ENST00000592224.5_89_2836,ENSG00000160633.12_89_2836
ENST00000301382.8_263_877,ENSG00000167733.13_263_877
ENST00000422535.6_239_499,ENSG00000167733.13_239_499
ENST00000577222.5_563_859,ENSG00000130255.12_563_859
ENST00000588776.6_2647_3192,ENSG00000105519.15_2647_3192
ENST00000245812.7_389_1051,ENSG00000125652.7_389_1051
ENST00000598494.5_532_891,ENSG00000130545.15_532_891
